171798691894,TYPE_DECL,,src/context/tenants/tenants.controller.ts::program:TenantsController,TYPE_DECL,findMany,2,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:findMany,<empty>,ANY,false,34,findMany,,,1
171798691895,TYPE_DECL,,src/context/tenants/tenants.controller.ts::program:TenantsController,TYPE_DECL,findOne,2,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:findOne,<empty>,ANY,false,41,findOne,,,1
171798691896,TYPE_DECL,,src/context/tenants/tenants.controller.ts::program:TenantsController,TYPE_DECL,update,2,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:update,<empty>,ANY,false,49,update,,,1
171798691897,TYPE_DECL,,src/context/tenants/tenants.controller.ts::program:TenantsController,TYPE_DECL,remove,2,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program:TenantsController:remove,<empty>,ANY,false,62,remove,,,1
171798691898,TYPE_DECL,,src/context/tenants/tenants.controller.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/tenants/tenants.controller.ts,src/context/tenants/tenants.controller.ts::program,<empty>,ANY,false,1,:program,,,1
171798691899,TYPE_DECL,,src/context/tenants/tenants.module.ts::program,METHOD,class TenantsModule,0,src/context/tenants/tenants.module.ts,src/context/tenants/tenants.module.ts::program:TenantsModule,<empty>,,false,8,TenantsModule,,,-1
171798691900,TYPE_DECL,,src/context/tenants/tenants.module.ts::program:TenantsModule,TYPE_DECL,<init>,0,src/context/tenants/tenants.module.ts,src/context/tenants/tenants.module.ts::program:TenantsModule:<init>,<empty>,ANY,false,8,<init>,,,1
171798691901,TYPE_DECL,,src/context/tenants/tenants.module.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/tenants/tenants.module.ts,src/context/tenants/tenants.module.ts::program,<empty>,ANY,false,1,:program,,,1
171798691902,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program,METHOD,class UserRoleByTenantsController,0,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,<empty>,,false,7,UserRoleByTenantsController,,,-1
171798691903,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,TYPE_DECL,<init>,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:<init>,<empty>,ANY,false,10,<init>,,,1
171798691904,TYPE_DECL,,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController,TYPE_DECL,create,2,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts,src/context/user-role-by-tenants/user-role-by-tenants.controller.ts::program:UserRoleByTenantsController:create,<empty>,ANY,false,13,create,,,1
