115964117053,METHOD_PARAMETER_IN,,this,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,BY_VALUE,0,false,59,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController
115964117054,METHOD_PARAMETER_IN,,this,0,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program
115964117055,METHOD_PARAMETER_IN,,this,0,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program:TenantRoleAliasModule,BY_VALUE,0,false,8,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program:TenantRoleAliasModule
115964117056,METHOD_PARAMETER_IN,,this,0,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.module.ts::program
115964117057,METHOD_PARAMETER_IN,,this,2,src/context/tenants/tenants.controller.ts::program:TenantsController,BY_VALUE,0,false,11,this,,,0,,src/context/tenants/tenants.controller.ts::program:TenantsController
115964117058,METHOD_PARAMETER_IN,,private readonly tenantsService: TenantsService,14,,BY_VALUE,1,false,11,tenantsService,,,1,TenantsService,TenantsService
115964117059,METHOD_PARAMETER_IN,,createTenantDto: CreateTenantDto,23,,BY_VALUE,1,false,15,createTenantDto,,,1,CreateTenantDto,CreateTenantDto
115964117060,METHOD_PARAMETER_IN,,this,2,src/context/tenants/tenants.controller.ts::program:TenantsController,BY_VALUE,0,false,14,this,,,0,,src/context/tenants/tenants.controller.ts::program:TenantsController
115964117061,METHOD_PARAMETER_IN,,this,2,src/context/tenants/tenants.controller.ts::program:TenantsController,BY_VALUE,0,false,28,this,,,0,,src/context/tenants/tenants.controller.ts::program:TenantsController
115964117062,METHOD_PARAMETER_IN,,findTenantDto: FindTenantDto,25,,BY_VALUE,1,false,35,findTenantDto,,,1,FindTenantDto,FindTenantDto
