301,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,6,ApiProperty,,,1
302,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,9,ApiProperty,,,1
303,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,12,ApiProperty,,,1
304,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,15,ApiProperty,,,1
305,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,18,ApiProperty,,,1
306,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,21,ApiProperty,,,1
307,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,7,ApiProperty,,,1
308,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,8,IsNotEmpty,,,1
309,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,11,ApiProperty,,,1
310,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,12,IsNotEmpty,,,1
311,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,15,ApiProperty,,,1
312,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,16,IsNotEmpty,,,1
313,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,19,ApiProperty,,,1
314,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,22,ApiProperty,,,1
315,ANNOTATION,-1,,@Injectable(),0,Injectable,14,Injectable,,,1
316,ANNOTATION,-1,,"@InjectRepository(UserRoleByTenants, dbConfig.name)",4,InjectRepository,19,InjectRepository,,,1
317,ANNOTATION,-1,,@Inject(forwardRef(() => UsersService)),4,Inject,22,Inject,,,1
318,ANNOTATION,-1,,@Inject(forwardRef(() => TenantsService)),4,Inject,25,Inject,,,1
319,ANNOTATION,-1,,@Inject(forwardRef(() => RolesService)),4,Inject,28,Inject,,,1
320,ANNOTATION,-1,,@Inject(forwardRef(() => RoleAliasesService)),4,Inject,31,Inject,,,1
321,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,7,IsNotEmpty,,,1
322,ANNOTATION,-1,,"@Length(2, 200)",2,Length,8,Length,,,1
323,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,9,ApiProperty,,,1
324,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,12,IsNotEmpty,,,1
325,ANNOTATION,-1,,"@Length(2, 200)",2,Length,13,Length,,,1
326,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,14,ApiProperty,,,1
327,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,17,IsNotEmpty,,,1
328,ANNOTATION,-1,,"@Length(2, 200)",2,Length,18,Length,,,1
329,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,19,ApiProperty,,,1
330,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,22,ApiProperty,,,1
331,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,25,ApiProperty,,,1
332,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,28,ApiProperty,,,1
333,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,31,ApiProperty,,,1
334,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,34,IsNotEmpty,,,1
335,ANNOTATION,-1,,@IsEmail(),2,IsEmail,35,IsEmail,,,1
336,ANNOTATION,-1,,"@Length(2, 200)",2,Length,36,Length,,,1
337,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,37,ApiProperty,,,1
338,ANNOTATION,-1,,@IsOptional(),2,IsOptional,40,IsOptional,,,1
339,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,41,ApiProperty,,,1
340,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,44,ApiProperty,,,1
341,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,47,ApiProperty,,,1
342,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,50,ApiProperty,,,1
343,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,6,ApiProperty,,,1
344,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,9,ApiProperty,,,1
345,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,12,ApiProperty,,,1
346,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,15,ApiProperty,,,1
347,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,18,ApiProperty,,,1
348,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,21,ApiProperty,,,1
349,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,24,ApiProperty,,,1
350,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,27,ApiProperty,,,1
351,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,30,ApiProperty,,,1
352,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,33,ApiProperty,,,1
353,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,36,ApiProperty,,,1
354,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,39,ApiProperty,,,1
355,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,42,ApiProperty,,,1
356,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,45,ApiProperty,,,1
357,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,7,IsNotEmpty,,,1
358,ANNOTATION,-1,,"@Length(2, 200)",2,Length,8,Length,,,1
359,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,9,ApiProperty,,,1
360,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,12,IsNotEmpty,,,1
361,ANNOTATION,-1,,"@Length(2, 200)",2,Length,13,Length,,,1
362,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,14,ApiProperty,,,1
363,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,17,IsNotEmpty,,,1
364,ANNOTATION,-1,,"@Length(2, 200)",2,Length,18,Length,,,1
365,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,19,ApiProperty,,,1
366,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,22,ApiProperty,,,1
367,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,25,ApiProperty,,,1
368,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,28,ApiProperty,,,1
369,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,31,ApiProperty,,,1
370,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,34,IsNotEmpty,,,1
371,ANNOTATION,-1,,@IsEmail(),2,IsEmail,35,IsEmail,,,1
372,ANNOTATION,-1,,"@Length(2, 200)",2,Length,36,Length,,,1
373,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,37,ApiProperty,,,1
374,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,40,ApiProperty,,,1
375,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,43,ApiProperty,,,1
376,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,46,ApiProperty,,,1
377,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,49,ApiProperty,,,1
378,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,52,ApiProperty,,,1
379,ANNOTATION,-1,,@Injectable(),0,Injectable,12,Injectable,,,1
380,ANNOTATION,-1,,"@InjectRepository(User, dbConfig.name)",4,InjectRepository,17,InjectRepository,,,1
381,ANNOTATION,-1,,@Injectable(),0,Injectable,30,Injectable,,,1
382,ANNOTATION,-1,,"@InjectRepository(User, dbConfig.name)",4,InjectRepository,33,InjectRepository,,,1
383,ANNOTATION,-1,,"@InjectRepository(Role, dbConfig.name)",4,InjectRepository,35,InjectRepository,,,1
384,ANNOTATION,-1,,@Inject(forwardRef(() => TenantsService)),4,Inject,38,Inject,,,1
385,ANNOTATION,-1,,@Injectable(),0,Injectable,6,Injectable,,,1
386,ANNOTATION,-1,,@Injectable(),0,Injectable,7,Injectable,,,1
